model,dataset,horizon,mode,well,status,mae,rmse,r2,r2_prod,mase
chronos,ganymede,7,multi_well,,ok,0.7387824579862841,1.6228754458057355,0.7220212537800019,0.7337626063424602,1.6790215725626108
deeponet,ganymede,7,multi_well,,ok,1.2238618699262742,1.4687264312960158,0.11701590683888352,0.19687254495564743,9.374312173297575
lstm,ganymede,7,multi_well,,ok,0.8725664022740931,1.2795235210190232,0.32985681350122364,-0.07808227401587953,6.683523727511217
patchtst,ganymede,7,multi_well,,ok,1.0046552985116657,2.016798581564982,-0.6649305154080472,-0.5016101661993673,7.695273973502546
tcn,ganymede,7,multi_well,,ok,3.9822124845466234,7.081519014898949,-4.292904577263379,-4.50920987621246,9.050323979694564
timesfm,ganymede,7,multi_well,,ok,0.7396909341343113,1.3885877293654683,0.7964890135836689,0.825946946929642,1.681086254843852
tirex,ganymede,7,multi_well,,ok,0.6583901986635277,1.397674143663003,0.7938168952928992,0.8216060154373537,1.4963150989440104
chronos,ganymede,7,per_well,49_22-Z01Z,ok,0.024101464546843282,0.06669608031819278,-0.15006559531068153,-0.8324627849264856,0.5973427843937293
deeponet,ganymede,7,per_well,49_22-Z01Z,ok,0.23176805052342642,0.25672052320978417,0.0,0.0,0.0
lstm,ganymede,7,per_well,49_22-Z01Z,ok,0.07968140310400725,0.09247294929314118,0.0,0.0,0.0
patchtst,ganymede,7,per_well,49_22-Z01Z,ok,7.9831953048706055,7.983195817872879,0.0,0.0,0.0
tcn,ganymede,7,per_well,49_22-Z01Z,ok,0.5240683434524923,0.6495626668797956,-108.08478851008256,-48.03970421852833,12.988768943573772
timesfm,ganymede,7,per_well,49_22-Z01Z,ok,0.025267652598049077,0.06600631144765351,-0.12640071405269593,-0.7884563976514054,0.6262461739068453
tirex,ganymede,7,per_well,49_22-Z01Z,ok,0.023912404320560587,0.06587174160435891,-0.12181251488094746,-0.7492774896205006,0.5926570209304213
chronos,ganymede,7,per_well,49_22-Z02Z,ok,1.7011222148911151,2.8783660390960897,-0.047510324593515785,-0.46707453462826054,2.3271084884376956
deeponet,ganymede,7,per_well,49_22-Z02Z,ok,2.031636012762285,2.71674560942896,0.14673149531191776,-1.256556986049672,4.311374895870341
lstm,ganymede,7,per_well,49_22-Z02Z,ok,1.6625108606159413,2.3151278922703042,0.3803624295890422,-0.6220765877415408,3.528047122390735
patchtst,ganymede,7,per_well,49_22-Z02Z,ok,2.5222099666668814,2.989458096153716,-0.033172191174106525,-0.4077050770179431,5.352431569480117
tcn,ganymede,7,per_well,49_22-Z02Z,ok,3.3939549774709445,4.088864483437598,-1.113838012548058,-2.491289763388355,4.642876985956218
timesfm,ganymede,7,per_well,49_22-Z02Z,ok,1.8460925960905012,2.7325602965615,0.055926567784860826,-0.3416103379498654,2.5254256944020734
tirex,ganymede,7,per_well,49_22-Z02Z,ok,1.646598393518059,2.697622567185103,0.07991353821386171,-0.24816051313513077,2.2525207566283023
chronos,ganymede,7,per_well,49_22-Z04,ok,0.5164067492479097,0.8923581319530794,0.26730666527262903,-0.12178135263149414,1.5429258191851112
deeponet,ganymede,7,per_well,49_22-Z04,ok,3.7003247077039476,5.756476846183446,-54.8867467915947,-110.33074829405497,28.892028975869227
lstm,ganymede,7,per_well,49_22-Z04,ok,0.5823521351078507,0.716006955000219,0.13537102124242684,-0.43196428754066685,4.546988734979276
patchtst,ganymede,7,per_well,49_22-Z04,ok,1.128540985066094,1.2206239778525294,-1.512806803832734,-0.8617868788739607,8.81161557878998
tcn,ganymede,7,per_well,49_22-Z04,ok,1.970124219463608,3.0459766733827474,-7.536837547355457,-9.857864805075948,5.886359032693171
timesfm,ganymede,7,per_well,49_22-Z04,ok,0.5311287736742661,0.8083050927457519,0.39883387636459555,0.15294920738673234,1.5869124472281821
tirex,ganymede,7,per_well,49_22-Z04,ok,0.48321595706149967,0.7999672120418747,0.4111722844387672,0.1293528323712898,1.4437580017656009
chronos,ganymede,7,per_well,49_22-Z05Z,ok,0.2530046650712459,0.39115706788401017,0.16597415843855523,-0.05017696558633178,1.9040780187768003
deeponet,ganymede,7,per_well,49_22-Z05Z,ok,0.1432274409702846,0.19864827562905954,0.0,0.0,0.0
lstm,ganymede,7,per_well,49_22-Z05Z,ok,0.09263011387416295,0.1334250462395106,0.0,0.0,0.0
patchtst,ganymede,7,per_well,49_22-Z05Z,ok,9.578765051705497,9.578765274177908,0.0,0.0,0.0
tcn,ganymede,7,per_well,49_22-Z05Z,ok,0.8236203544779798,1.0274047306551444,-4.753880246158184,-7.513812692190966,6.198456381613995
timesfm,ganymede,7,per_well,49_22-Z05Z,ok,0.2642465420183449,0.38522546675051295,0.19107711297861973,0.0008067335163947087,1.9886828254855504
tirex,ganymede,7,per_well,49_22-Z05Z,ok,0.23638801622563166,0.3643781278666936,0.27626138762775276,0.17924966891469996,1.7790234242152438
chronos,ganymede,7,per_well,49_22-Z06,ok,0.2991139839841269,0.8629069014061572,0.1331057042397269,0.11447013329424793,1.2093383388797039
deeponet,ganymede,7,per_well,49_22-Z06,ok,0.10741474243570544,0.12626098510865105,-1994164.3089956688,-1994164.3089956688,23418.947664973657
lstm,ganymede,7,per_well,49_22-Z06,ok,0.1551557441956889,0.16790346694875255,-3526484.7843654454,-3526484.7843654454,33827.612214532004
patchtst,ganymede,7,per_well,49_22-Z06,ok,13.327504456171834,13.327504637697896,-22218794623.50135,-22218794623.50135,2905710.354894839
tcn,ganymede,7,per_well,49_22-Z06,ok,3.921411481426206,4.610660198438238,-23.74939001705465,-6.7015866925669645,15.854540287837592
timesfm,ganymede,7,per_well,49_22-Z06,ok,0.3534315811998601,0.854242566417955,0.15042704856710265,0.27856442767901435,1.4289481074162946
tirex,ganymede,7,per_well,49_22-Z06,ok,0.2952284830840996,0.7917578963197973,0.27016772151955204,0.20519746058866906,1.193628992423993
chronos,ganymede,7,per_well,49_22-Z07,ok,1.4567464316154166,2.6252535342195795,0.04545599873865214,-0.15372614406719665,1.6624860158719423
deeponet,ganymede,7,per_well,49_22-Z07,ok,1.3823713534412505,1.6508026055792995,0.12868960477342783,0.39354174878279546,5.143800398942389
lstm,ganymede,7,per_well,49_22-Z07,ok,0.8661406817916508,1.3535286420039283,0.4142429765116452,0.2616846569423773,3.2229073421185235
patchtst,ganymede,7,per_well,49_22-Z07,ok,1.0317834725446913,1.4815160418545987,0.29822915611958667,0.3453816550417155,3.839263758240995
tcn,ganymede,7,per_well,49_22-Z07,ok,2.1753734694742057,2.7149424196125738,-0.020879988725472476,-0.3468169171882487,2.4826063459351015
timesfm,ganymede,7,per_well,49_22-Z07,ok,1.484654511579332,2.2989307705261615,0.26800985255416887,0.20786843787593579,1.6943356169163704
tirex,ganymede,7,per_well,49_22-Z07,ok,1.3808889459603035,2.4025099137908548,0.20056377077432852,0.11701109215997463,1.5759150064197458
chronos,ganymede,7,per_well,49_22-Z08,ok,0.8382748499817911,1.4247129845871511,-0.5146726137087596,-1.767082774607048,0.9563968855147625
deeponet,ganymede,7,per_well,49_22-Z08,ok,0.07116496666545954,0.07597791098182886,0.0,0.0,0.0
lstm,ganymede,7,per_well,49_22-Z08,ok,0.052060760223579604,0.05804275256955388,0.0,0.0,0.0
patchtst,ganymede,7,per_well,49_22-Z08,ok,4.180047920772007,4.18004792887629,0.0,0.0,0.0
tcn,ganymede,7,per_well,49_22-Z08,ok,3.5539004726069314,5.160200508867814,-18.86996734358382,-8.157763341767609,4.05468358373856
timesfm,ganymede,7,per_well,49_22-Z08,ok,0.7071376007158375,1.0713892706958354,0.14343841345964814,-0.5174171134374483,0.8067809728154188
tirex,ganymede,7,per_well,49_22-Z08,ok,0.7379047935764569,1.1981674599114878,-0.0712702634676119,-0.8298303239694187,0.8418835974838883
chronos,ganymede,14,multi_well,,ok,0.8350535082988276,1.7642689226597135,0.6592533886393133,0.6676255504677933,0.9735241621219856
deeponet,ganymede,14,multi_well,,ok,1.792279249114373,2.1604223053598046,-0.9139295455260128,-1.33016225024198,5.0598271254353495
lstm,ganymede,14,multi_well,,ok,0.5350972593450118,1.1665178070637976,0.44200361264057797,-0.20233621079230102,1.5106460831468498
patchtst,ganymede,14,multi_well,,ok,1.0919368243995817,2.048427064167808,-0.7206385627822554,-0.4671060401047913,3.0826733981821404
tcn,ganymede,14,multi_well,,ok,2.368669726906369,3.200543754065353,-0.12137150088388937,0.10752303984160694,2.7614484236996932
timesfm,ganymede,14,multi_well,,ok,0.8681116035965305,1.591041526839933,0.7228818268200761,0.7630600691976557,1.0120640331676243
tirex,ganymede,14,multi_well,,ok,0.7486746819715937,1.5247862058382544,0.7454811887876204,0.7754403566836789,0.8728217835443385
chronos,ganymede,14,per_well,49_22-Z01Z,ok,0.020791449204358266,0.05559936144264576,-0.16254775208195515,-1.1624381104894659,0.5323583150258017
deeponet,ganymede,14,per_well,49_22-Z01Z,ok,0.13442980363665724,0.15168281374480777,0.0,0.0,0.0
lstm,ganymede,14,per_well,49_22-Z01Z,ok,0.02294484638509863,0.031337572573980725,0.0,0.0,0.0
patchtst,ganymede,14,per_well,49_22-Z01Z,ok,7.931374617985317,7.931374986172789,0.0,0.0,0.0
timesfm,ganymede,14,per_well,49_22-Z01Z,ok,0.02191825655399015,0.054912698455102195,-0.1340096881853443,-1.1012760047437054,0.5612098518336821
tirex,ganymede,14,per_well,49_22-Z01Z,ok,0.02073037279785049,0.05447141387207021,-0.1158568642699025,-1.0297171049334493,0.530794473441854
chronos,ganymede,14,per_well,49_22-Z02Z,ok,1.944932309177319,3.1745606642794963,-0.18958890027332842,-0.8765718487319423,0.9788761839519793
deeponet,ganymede,14,per_well,49_22-Z02Z,ok,5.792253804291886,8.008233613915888,-6.437113583814705,-19.56091029404061,4.040187116957
lstm,ganymede,14,per_well,49_22-Z02Z,ok,1.7963825339601436,2.6712301253749975,0.17252752824861117,-1.4786936405869033,1.2530047570523566
patchtst,ganymede,14,per_well,49_22-Z02Z,ok,2.7046663265683,3.2193115611246697,-0.20186853434393504,-0.7111144410472585,1.8865468291758583
timesfm,ganymede,14,per_well,49_22-Z02Z,ok,2.1353421977768674,3.0574208526534647,-0.10341806158667954,-0.8218019819767104,1.0747086734733688
tirex,ganymede,14,per_well,49_22-Z02Z,ok,1.9267342646848702,3.0118917628544133,-0.07080000231079131,-0.7136049652314529,0.9697171853255996
chronos,ganymede,14,per_well,49_22-Z04,ok,0.576262620733933,0.95630126134041,0.20142474473147653,-0.3599490962072691,0.9578080713913074
deeponet,ganymede,14,per_well,49_22-Z04,ok,3.281580294512306,4.8123641440142935,-38.045442483931915,-70.92313002470206,11.80813054939972
lstm,ganymede,14,per_well,49_22-Z04,ok,0.7137166640202189,0.8294613001777287,-0.15996701717219852,-0.26855811948839814,2.5681710601828454
patchtst,ganymede,14,per_well,49_22-Z04,ok,1.1995030838037402,1.2835271601644545,-1.7775603908030426,-0.8528160899201613,4.316179321178881
timesfm,ganymede,14,per_well,49_22-Z04,ok,0.5990083381629382,0.8756218747331469,0.3304861016971147,-0.021551131017746306,0.9956138060671749
tirex,ganymede,14,per_well,49_22-Z04,ok,0.548120403532076,0.8699221516261655,0.3391739245514125,-0.07496417320326931,0.9110327959995841
chronos,ganymede,14,per_well,49_22-Z05Z,ok,0.29080781041675263,0.4442995265599856,0.09979127087207706,-0.468812462837481,1.0223895193389292
deeponet,ganymede,14,per_well,49_22-Z05Z,ok,0.05043234143938337,0.069029018528149,0.0,0.0,0.0
lstm,ganymede,14,per_well,49_22-Z05Z,ok,0.23742893763950892,0.2727761265120154,0.0,0.0,0.0
patchtst,ganymede,14,per_well,49_22-Z05Z,ok,9.528286933898926,9.528287172500663,0.0,0.0,0.0
timesfm,ganymede,14,per_well,49_22-Z05Z,ok,0.3191878799511173,0.45778458502517333,0.044317027650031315,-0.5791310471151812,1.122164988259323
tirex,ganymede,14,per_well,49_22-Z05Z,ok,0.2785544712685902,0.42633342789103257,0.17112261391722028,-0.21254077168934749,0.9793106023592462
chronos,ganymede,14,per_well,49_22-Z06,ok,0.14910751689690654,0.4223847891158016,-0.1401729282452997,-0.8850334578729653,0.6778774009939075
deeponet,ganymede,14,per_well,49_22-Z06,ok,0.1750709951002244,0.2002590506724179,-5013280.05454126,-5013280.05454126,38157.067401382636
lstm,ganymede,14,per_well,49_22-Z06,ok,0.18183871436257826,0.21080126553993134,-5555000.419243857,-5555000.419243857,39632.10511336592
patchtst,ganymede,14,per_well,49_22-Z06,ok,13.264670421420599,13.26467062060214,-21995340387.064682,-21995340387.064682,2891060.98378842
timesfm,ganymede,14,per_well,49_22-Z06,ok,0.16243234004292773,0.41301269006015573,-0.0901367402506621,-0.7022267832339464,0.7384551416129366
tirex,ganymede,14,per_well,49_22-Z06,ok,0.1554199037679387,0.41389316069066223,-0.09478965530330297,-0.7707235692886845,0.7065749777174329
chronos,ganymede,14,per_well,49_22-Z07,ok,1.5529522479391842,2.730687029331391,-0.06700830083609688,-0.4975532444750639,0.9698464347400447
deeponet,ganymede,14,per_well,49_22-Z07,ok,1.6261042010460829,1.8504430085293146,-0.08019809631920771,0.09960867717738509,2.525169798211573
lstm,ganymede,14,per_well,49_22-Z07,ok,1.0417560922781435,1.5190552313833308,0.272054091845612,0.12572940245282327,1.6177382849336395
patchtst,ganymede,14,per_well,49_22-Z07,ok,1.1463407959191405,1.5658776497886722,0.22648697600874423,0.6388165295440957,1.780147394275624
timesfm,ganymede,14,per_well,49_22-Z07,ok,1.651859027992768,2.5075996006854444,0.10021173011634354,-0.04999538214410548,1.0316154866435276
tirex,ganymede,14,per_well,49_22-Z07,ok,1.501392119428905,2.5235431719582353,0.08873346655989744,-0.15526585409903548,0.9376462129516469
chronos,ganymede,14,per_well,49_22-Z08,ok,0.5425624409593979,1.1237323658580527,-0.3042867595746872,-1.5823627831492804,0.8157579972388361
deeponet,ganymede,14,per_well,49_22-Z08,ok,0.18440158565873704,0.18559533030174838,0.0,0.0,0.0
lstm,ganymede,14,per_well,49_22-Z08,ok,0.18932157282997716,0.19594867488410564,0.0,0.0,0.0
patchtst,ganymede,14,per_well,49_22-Z08,ok,4.156349079949515,4.1563490971215975,0.0,0.0,0.0
timesfm,ganymede,14,per_well,49_22-Z08,ok,0.4998171762646808,0.8617839380852278,0.2329139282077064,-0.42299085330045916,0.7514892810756844
tirex,ganymede,14,per_well,49_22-Z08,ok,0.5210652656474741,0.9616386958035599,0.04485090648933676,-0.7224822068856092,0.7834363852825463
chronos,ganymede,30,multi_well,,ok,0.885937948902927,1.8203320541602515,0.5861657019594047,0.583825591677553,1.042821236372471
deeponet,ganymede,30,multi_well,,ok,0.999329182904978,1.6856159778107298,-0.16882468445956644,-0.765877044620882,2.52727784101502
lstm,ganymede,30,multi_well,,ok,0.5780603665294813,1.2447453954759382,0.36262774698640476,-0.28040391556203814,1.4618998224911155
patchtst,ganymede,30,multi_well,,ok,0.9839957196647481,1.9781246378153587,-0.609679454026905,-0.47200014317804695,2.488499906240412
tcn,ganymede,30,multi_well,,ok,2.6234266284298644,3.4794661824812634,-0.511995460456192,0.059961383088116715,3.0879871542054724
timesfm,ganymede,30,multi_well,,ok,0.9489694364765345,1.7364731790029149,0.6234163957059465,0.6558540450581241,1.1170144390491379
tirex,ganymede,30,multi_well,,ok,0.8038471200274764,1.602246527884933,0.6793849338742971,0.6988015291259635,0.9461936342150672
chronos,ganymede,30,per_well,49_22-Z01Z,ok,0.018754734145918047,0.05160691056682727,-0.15208932347940474,-1.2129349167126784,0.5564949670379737
deeponet,ganymede,30,per_well,49_22-Z01Z,ok,0.0722314290954295,0.08065838770917952,0.0,0.0,0.0
lstm,ganymede,30,per_well,49_22-Z01Z,ok,0.15585943309162392,0.20733741732636646,0.0,0.0,0.0
patchtst,ganymede,30,per_well,49_22-Z01Z,ok,7.822298335065745,7.822298666876088,0.0,0.0,0.0
timesfm,ganymede,30,per_well,49_22-Z01Z,ok,0.019897222442984024,0.05095869357422947,-0.12332907828936301,-1.1488673211836944,0.5903951536399459
tirex,ganymede,30,per_well,49_22-Z01Z,ok,0.019079493182568737,0.050937891150083944,-0.12241213177241916,-1.1044039789121811,0.5661312950173573
chronos,ganymede,30,per_well,49_22-Z02Z,ok,2.175184237914366,3.435891334259537,-0.3309304330780185,-1.3980260858690832,1.059997383806262
deeponet,ganymede,30,per_well,49_22-Z02Z,ok,3.909196347796608,4.588413590200968,-1.4574680805532592,-1.8305202412471342,2.43567506616176
lstm,ganymede,30,per_well,49_22-Z02Z,ok,2.063181348322356,2.8336774284319914,0.06273242570374815,-1.1439154283232158,1.2854916765465632
patchtst,ganymede,30,per_well,49_22-Z02Z,ok,2.808040468749118,3.444601648083971,-0.3376870590325656,-0.8712878007803917,1.3683969754015586
timesfm,ganymede,30,per_well,49_22-Z02Z,ok,2.331959555331622,3.2946588504247525,-0.22376328352691965,-1.2875676093035735,1.136396165762786
tirex,ganymede,30,per_well,49_22-Z02Z,ok,2.1123274445086784,3.1961162451909413,-0.1516530143811654,-1.187892159620624,1.0293663984381607
chronos,ganymede,30,per_well,49_22-Z04,ok,0.659752907321772,1.0493205115104989,-0.014789557265180164,-0.8975886304123382,1.0733504328128203
deeponet,ganymede,30,per_well,49_22-Z04,ok,4.468670412443895,7.517148342934116,-94.11059426886314,-180.78455712480132,14.61966376565366
lstm,ganymede,30,per_well,49_22-Z04,ok,0.6744941369870487,0.8257153351509506,-0.14758101433881232,-0.6354362346952158,2.2066692292176735
patchtst,ganymede,30,per_well,49_22-Z04,ok,1.0788211280841071,1.3266910821582383,-0.6221809037603279,-1.186653899887553,1.7551315295267156
timesfm,ganymede,30,per_well,49_22-Z04,ok,0.6396195489838027,0.9219164730826707,0.21667350690206044,-0.35625285235275195,1.0405955201080623
tirex,ganymede,30,per_well,49_22-Z04,ok,0.6163628730757892,0.9417127231738297,0.18267169173284725,-0.4771130482243069,1.002759289491076
chronos,ganymede,30,per_well,49_22-Z05Z,ok,0.31693270621060643,0.4742804996377675,0.12884159368677894,-0.8344861057008188,1.12350409191094
deeponet,ganymede,30,per_well,49_22-Z05Z,ok,0.2452304204305013,0.3008373767148255,0.0,0.0,0.0
lstm,ganymede,30,per_well,49_22-Z05Z,ok,0.19689776102701823,0.2460101130467059,0.0,0.0,0.0
patchtst,ganymede,30,per_well,49_22-Z05Z,ok,5.524211884780083,5.5620404583129375,-118.81047699375885,-239.0581696482411,19.582938726527857
timesfm,ganymede,30,per_well,49_22-Z05Z,ok,0.3891378105021183,0.5396379859033364,-0.12779877808160145,-1.3233105428776892,1.3794660943761023
